a_x,a_y,a_z,w_x,w_y,w_z
3.399599609375,2.48376953125,9.8655517578125,-0.7171630859375,1.28936767578125,-2.9144287109375
3.4715234375,2.469384765625,9.8943212890625,-0.40435791015625,1.15966796875,-2.9144287109375
3.399599609375,2.48376953125,9.8655517578125,-0.7171630859375,0.05340576171875,-2.9144287109375
3.4259716796875,2.469384765625,9.733691406250001,-0.7476806640625,0.946044921875,-2.777099609375
3.4811132812500003,2.4358203125,9.915898437500001,-0.823974609375,1.28936767578125,-3.0364990234375
3.4595361328125,2.536513671875,9.94466796875,-0.81634521484375,1.15966796875,-2.960205078125
3.6225634765625,2.5772705078125,10.07892578125,-3.56292724609375,0.05340576171875,-1.5716552734375
1.4121044921875001,-1.5559521484375,6.0871533203125,31.15081787109375,1.33514404296875,-39.947509765625
-2.1984716796875,5.9265234375,11.071474609375,-19.7601318359375,1.4495849609375,8.6669921875
1.5175927734375,4.0301318359375005,9.4819580078125,-1.44195556640625,1.45721435546875,10.223388671875
3.140673828125,2.565283203125,9.858359375000001,8.79669189453125,1.77764892578125,18.47076416015625
3.1214941406250003,2.3039599609375,10.088515625,-1.312255859375,18.37921142578125,-13.08441162109375
3.179033203125,2.8649658203125,9.853564453125001,0.30517578125,6.05010986328125,-9.01031494140625
3.5026904296875,2.34951171875,9.5706640625,-8.3465576171875,14.30511474609375,-11.86370849609375
3.6177685546875002,2.363896484375,9.81041015625,-9.82666015625,-1.10626220703125,-11.3525390625
3.6657177734375,2.632412109375,10.1868115234375,4.8980712890625,-1.31988525390625,-4.5318603515625
3.7328466796875,2.469384765625,9.575458984375,8.819580078125,-6.21795654296875,-7.14874267578125
3.390009765625,2.7307080078125,9.7624609375,9.26971435546875,-7.62176513671875,-8.26263427734375
3.7424365234375,2.53171875,10.1868115234375,-5.69915771484375,-7.1258544921875,-0.6561279296875
3.5698193359375,2.8553759765625,10.045361328125,-14.70947265625,-3.4027099609375,-6.99615478515625
3.27013671875,2.6491943359375,9.27337890625,-10.589599609375,8.4991455078125,-3.42559814453125
3.3013037109375003,2.8505810546875,9.987822265625,-0.48828125,11.138916015625,-8.148193359375
3.792783203125,2.5149365234375,10.241953125,-2.349853515625,-11.1236572265625,-7.43865966796875
3.6465380859375003,2.622822265625,10.3210693359375,-5.69915771484375,-5.1422119140625,-6.6375732421875
3.7064746093750003,2.5820654296875,10.702265625,-8.24737548828125,-8.148193359375,-6.27899169921875
4.01814453125,2.2560107421875,10.572802734375001,-13.1072998046875,2.09808349609375,-3.04412841796875
3.6896923828125,2.7450927734375,10.750214843750001,1.85394287109375,9.54437255859375,-24.29962158203125
3.40439453125,2.737900390625,9.4531884765625,11.31439208984375,1.59454345703125,-28.11431884765625
3.955810546875,2.3135498046875003,10.395390625000001,-8.39996337890625,2.28118896484375,-21.0113525390625
3.4954980468750003,1.884404296875,9.58025390625,-5.0811767578125,6.85882568359375,-12.26043701171875
3.5314599609375,1.9131738281250001,9.7744482421875,-3.95965576171875,-20.4010009765625,-12.1917724609375
3.4835107421875002,1.9946875,10.07892578125,-2.5634765625,5.43212890625,-9.42230224609375
3.3324707031250003,2.2847802734375002,10.1916064453125,-1.50299072265625,3.173828125,-8.72802734375
3.1670458984375003,2.2656005859375,9.8775390625,-4.28009033203125,7.32421875,-7.71331787109375
2.98244140625,2.339921875,9.855961914062501,-8.24737548828125,7.14874267578125,-7.17926025390625
2.7355029296875,2.48376953125,9.8991162109375,-8.58306884765625,4.05120849609375,-8.46099853515625
2.68515625,2.4046533203125002,9.978232421875001,-11.4288330078125,9.71221923828125,-13.031005859375
3.03998046875,1.8724169921875,9.6497802734375,-9.94110107421875,-3.2196044921875,-14.34326171875
2.872158203125,2.0929833984375,10.026181640625,-1.312255859375,0.3814697265625,-16.2353515625
2.7163232421875,2.172099609375,10.246748046875,-4.98199462890625,7.49969482421875,-17.181396484375
2.728310546875,2.15771484375,10.0693359375,-3.59344482421875,6.500244140625,-17.66204833984375
2.6683740234375,1.9635205078125,9.84876953125,-4.791259765625,4.60052490234375,-16.5557861328125
2.6443994140625002,1.9731103515625001,9.9614501953125,-4.55474853515625,-0.6256103515625,-15.81573486328125
2.5005517578125,2.10017578125,10.38580078125,-6.3018798828125,5.94329833984375,-16.80755615234375
2.670771484375,1.98509765625,10.25154296875,-4.81414794921875,10.84136962890625,-18.585205078125
2.3015625,2.191279296875,10.0693359375,-5.096435546875,0.06866455078125,-22.22442626953125
2.402255859375,2.2032666015625,10.030976562500001,-5.0811767578125,-2.79998779296875,-23.99444580078125
2.3758837890625,2.296767578125,9.978232421875001,-3.0059814453125,0.030517578125,-28.69415283203125
2.4621923828125,1.9946875,10.095708007812501,-6.40106201171875,-0.244140625,-28.38134765625
2.354306640625,2.109765625,10.2347607421875,-4.05120849609375,7.080078125,-29.571533203125
2.5485009765625,1.961123046875,10.0813232421875,-11.1541748046875,2.0751953125,-29.01458740234375
2.3806787109375,1.9827001953125,10.2011962890625,-8.1329345703125,2.5482177734375,-29.022216796875
2.6156298828125,1.8604296875000002,10.1076953125,-5.92041015625,-3.28826904296875,-29.9224853515625
2.5844628906250002,1.6086962890625,9.872744140625,-8.9874267578125,-4.34112548828125,-25.06256103515625
2.34951171875,1.4936181640625001,9.700126953125,-7.39288330078125,-2.7008056640625,-22.003173828125
2.50294921875,1.5319775390625001,10.198798828125,-1.5106201171875,0.22125244140625,-22.77374267578125
2.52212890625,1.356962890625,10.045361328125,-3.2501220703125,-3.31878662109375,-18.77593994140625
2.766669921875,1.25626953125,10.371416015625,-2.7008056640625,-6.52313232421875,-14.2669677734375
2.6923486328125,0.9158300781250001,9.5155224609375,-4.57763671875,-8.91876220703125,-2.17437744140625
2.3039599609375,1.6422607421875,10.1484521484375,4.0283203125,-4.5318603515625,-6.317138671875
3.0112109375,1.4073095703125,10.155644531250001,4.40216064453125,-10.8184814453125,0.32806396484375
2.6396044921875,1.8724169921875,10.026181640625,5.8441162109375,-10.1165771484375,-2.4566650390625
3.6369482421875,1.5151953125,10.8628955078125,1.64794921875,-7.6446533203125,6.98089599609375
3.035185546875,1.452861328125,9.973437500000001,-5.34820556640625,-8.6669921875,7.0343017578125
3.3780224609375002,1.3138085937500001,9.853564453125001,-3.68499755859375,-6.0882568359375,12.56561279296875
3.3972021484375,1.5127978515625,10.0813232421875,3.23486328125,-6.9427490234375,10.31494140625
4.166787109375,0.9517919921875,10.1628369140625,2.17437744140625,-9.368896484375,23.2696533203125
3.6417431640625,0.73841796875,9.642587890625,2.5787353515625,-9.6588134765625,34.27886962890625
4.0445166015625,0.6305322265625,10.17482421875,37.0330810546875,-4.21905517578125,41.4276123046875
4.15240234375,0.58498046875,9.7744482421875,31.94427490234375,0.8697509765625,56.365966796875
3.2965087890625,2.34951171875,10.1244775390625,54.290771484375,-3.59344482421875,51.99432373046875
3.3348681640625,2.8361962890625,10.534443359375,21.942138671875,-9.46044921875,48.0804443359375
3.1814306640625003,2.6779638671875,10.011796875,25.16937255859375,0.32806396484375,41.58782958984375
3.4978955078125002,2.7786572265625002,9.796025390625001,11.9171142578125,2.11334228515625,34.33990478515625
4.0780810546875,3.5554345703125003,9.7552685546875,30.06744384765625,-3.6468505859375,32.501220703125
4.80451171875,2.263203125,10.4888916015625,-1.52587890625,12.3748779296875,39.40582275390625
3.9773876953125002,3.1526611328125003,9.678549804687501,14.54925537109375,6.256103515625,8.30841064453125
5.0082958984375,2.3207421875,9.1654931640625,9.94873046875,5.2642822265625,16.5557861328125
4.715805664062501,2.8841455078125002,9.949462890625,8.11004638671875,-5.2337646484375,0.08392333984375
4.80451171875,2.3854736328125,9.824794921875,6.90460205078125,0.32806396484375,-9.5672607421875
5.101796875,2.2440234375,9.2230322265625,6.96563720703125,4.64630126953125,-10.94818115234375
5.183310546875,2.2032666015625,9.4435986328125,4.1656494140625,12.2833251953125,-2.6092529296875
6.094345703125001,2.21525390625,10.5512255859375,13.52691650390625,-5.48553466796875,-12.0086669921875
4.7781396484375005,3.14546875,9.251801757812501,-0.518798828125,5.89752197265625,-39.581298828125
5.5429296875,2.5724755859375,9.5634716796875,-0.38909912109375,-2.22015380859375,-38.38348388671875
4.2027490234375,3.006416015625,8.9976708984375,1.89971923828125,-21.91162109375,-47.0733642578125
4.1212353515625,3.3780224609375002,9.3477001953125,-2.92205810546875,-3.28826904296875,-11.322021484375
3.989375,3.7951806640625003,9.374072265625001,-7.88116455078125,5.279541015625,-18.4173583984375
4.1979541015625,3.5482421875,9.438803710937501,-18.19610595703125,7.6141357421875,-28.57208251953125
4.1188378906250005,3.447548828125,9.853564453125001,-30.32684326171875,13.1988525390625,-10.284423828125
4.080478515625,3.0423779296875,9.781640625,-16.998291015625,12.969970703125,-30.79986572265625
3.821552734375,3.0040185546875002,9.3956494140625,-29.144287109375,6.53076171875,-16.2200927734375
4.22912109375,2.5628857421875,9.496342773437501,-19.1192626953125,-0.42724609375,-39.794921875
3.29890625,3.17423828125,9.3381103515625,-6.317138671875,6.1798095703125,-35.72845458984375
3.370830078125,3.4523437500000003,9.6665625,-12.908935546875,4.8828125,-41.7022705078125
3.9438232421875,2.6659765625,9.3381103515625,-4.43267822265625,10.5743408203125,-38.4521484375
3.59619140625,2.876953125,9.738486328125001,-8.07952880859375,2.7923583984375,-30.09796142578125
3.687294921875,2.632412109375,9.791230468750001,-4.46319580078125,2.7923583984375,-29.6478271484375
2.876953125,3.054365234375,9.8128076171875,-0.1983642578125,2.166748046875,-36.38458251953125
3.3948046875,2.723515625,9.733691406250001,-8.6669921875,-1.9683837890625,-30.45654296875
3.3612402343750003,2.6276171875000003,9.6689599609375,-6.4239501953125,-11.5509033203125,-31.01348876953125
2.939287109375,2.737900390625,9.438803710937501,-5.53131103515625,-7.4615478515625,-31.2042236328125
3.1958154296875,2.7163232421875,10.045361328125,-8.17108154296875,-2.166748046875,-30.50994873046875
3.409189453125,2.6300146484375,10.3546337890625,-12.63427734375,-6.16455078125,-28.717041015625
3.1718408203125,2.277587890625,9.997412109375,-14.678955078125,-6.88934326171875,-24.92523193359375
3.150263671875,2.028251953125,9.54189453125,-8.11767578125,-6.61468505859375,-22.43804931640625
3.150263671875,2.057021484375,9.793627929687501,-6.9732666015625,-10.07843017578125,-16.754150390625
2.7474902343750003,2.277587890625,9.757666015625,-2.95257568359375,-6.44683837890625,-15.4266357421875
3.524267578125,2.1265478515625,10.3402490234375,-2.8839111328125,-3.448486328125,-12.02392578125
3.3756250000000003,1.893994140625,9.9326806640625,-9.94873046875,-5.4931640625,-2.17437744140625
3.94142578125,1.2251025390625,9.3812646484375,0.762939453125,-13.18359375,14.71710205078125
3.46193359375,1.970712890625,9.9278857421875,5.24139404296875,-9.78851318359375,1.77001953125
4.3657763671875,1.462451171875,9.628203125,13.02337646484375,-9.39178466796875,28.58734130859375
4.7253955078125,1.7189794921875001,10.0141943359375,9.7808837890625,-6.78253173828125,27.4505615234375
3.8958740234375,1.8052880859375,9.4100341796875,20.7061767578125,-6.2408447265625,12.603759765625
4.5335986328125,1.798095703125,9.88712890625,34.11865234375,-16.1590576171875,25.33721923828125
4.1979541015625,2.689951171875,11.0475,20.44677734375,-3.3721923828125,29.71649169921875
2.9512744140625,3.159853515625,10.213183593750001,-3.4942626953125,-12.42828369140625,46.71478271484375
3.4667285156250003,2.9704541015625,9.7840380859375,10.833740234375,-2.46429443359375,27.13775634765625
3.2341748046875,2.3662939453125,8.9161572265625,-1.3885498046875,19.09637451171875,26.39007568359375
3.9582080078125,2.3734863281250003,9.63779296875,11.68060302734375,-6.5460205078125,32.93609619140625
3.5074853515625,3.0375830078125,9.491547851562501,20.4315185546875,17.3797607421875,32.15789794921875
4.34419921875,2.8218115234375003,10.035771484375001,15.63262939453125,25.634765625,47.4700927734375
4.3993408203125,2.7019384765625,9.973437500000001,1.42669677734375,0.72479248046875,43.51043701171875
3.888681640625,3.0423779296875,9.2326220703125,14.25933837890625,-3.79180908203125,45.58563232421875
4.90041015625,2.7307080078125,9.56107421875,14.22119140625,-3.6773681640625,29.632568359375
4.540791015625,3.02080078125,9.551484375000001,12.85552978515625,2.3040771484375,22.4456787109375
4.6870361328125005,2.9272998046875003,9.5922412109375,12.603759765625,-15.12908935546875,21.54541015625
4.80451171875,3.025595703125,9.36927734375,4.09698486328125,10.2691650390625,-0.8392333984375
4.2267236328125,3.2245849609375,9.728896484375,-0.9307861328125,0.83160400390625,-7.71331787109375
4.8692431640625005,2.570078125,9.3381103515625,2.685546875,-0.80108642578125,7.7362060546875
4.0277343750000005,2.800234375,9.153505859375,3.24249267578125,14.1143798828125,14.9688720703125
4.9795263671875,2.450205078125,9.1798779296875,2.1820068359375,7.568359375,-0.29754638671875
4.675048828125,2.3015625,9.652177734375,-0.1373291015625,5.22613525390625,-1.38092041015625
4.3705712890625,2.5101416015625,9.5682666015625,-6.38580322265625,4.2266845703125,-3.63922119140625
3.5122802734375003,2.7642724609375002,8.6284619140625,0.66375732421875,5.9356689453125,-7.3699951171875
4.962744140625,2.7355029296875,9.8751416015625,-7.0037841796875,-1.556396484375,-20.82061767578125
4.4089306640625,2.8577734375,9.8271923828125,-5.859375,2.64739990234375,-11.97052001953125
4.7829345703125,2.7642724609375002,10.0813232421875,-14.22882080078125,8.0413818359375,-19.81353759765625
4.5719580078125,2.876953125,9.6449853515625,-19.26422119140625,5.4779052734375,-12.481689453125
4.636689453125,2.5125390625,9.84876953125,-22.857666015625,8.30841064453125,-17.822265625
3.984580078125,2.5389111328125002,9.2086474609375,-19.17266845703125,-12.39776611328125,-10.650634765625
3.7568212890625,2.5341162109375,9.479560546875,-15.89202880859375,10.68878173828125,-25.16937255859375
4.67984375,2.1217529296875,9.54189453125,-7.171630859375,2.87628173828125,-21.62933349609375
4.0013623046875,2.3758837890625,9.58025390625,-11.8408203125,15.4876708984375,-31.15081787109375
4.7733447265625,1.69740234375,9.3405078125,-11.16180419921875,-3.23486328125,-32.989501953125
3.8671044921875,2.0402392578125,9.256596679687501,-6.378173828125,20.843505859375,-28.43475341796875
4.531201171875,2.1025732421875,9.6497802734375,-3.45611572265625,-5.5999755859375,-25.15411376953125
4.7565625,1.9659179687500001,9.949462890625,-4.08172607421875,4.38690185546875,-30.3802490234375
4.44009765625,2.1289453125,9.9278857421875,-3.22723388671875,-1.0528564453125,-31.30340576171875
4.655869140625001,2.2320361328125,10.2491455078125,-4.7607421875,-5.66864013671875,-27.252197265625
4.296250000000001,2.1361376953125,9.604228515625,-9.45281982421875,-4.0283203125,-30.55572509765625
4.1452099609375,2.076201171875,9.7744482421875,-8.331298828125,-4.5166015625,-28.4423828125
4.3370068359375,2.057021484375,9.8847314453125,-5.096435546875,0.38909912109375,-24.54376220703125
4.1428125,2.2176513671875,10.093310546875001,-8.79669189453125,1.28173828125,-27.41241455078125
4.368173828125,1.9347509765625,9.901513671875,-13.885498046875,-3.42559814453125,-22.613525390625
4.0828759765625,1.702197265625,9.3477001953125,-10.2996826171875,-7.83538818359375,-18.95904541015625
4.176376953125,1.836455078125,9.75287109375,-10.73455810546875,-4.2877197265625,-15.8538818359375
4.233916015625,1.826865234375,9.9518603515625,-4.92095947265625,0.1068115234375,-14.50347900390625
4.0732861328125,1.8436474609375,10.0046044921875,-2.74658203125,1.8157958984375,-9.19342041015625
4.128427734375,1.692607421875,9.8223974609375,-3.60107421875,-0.54931640625,-9.65118408203125
3.644140625,1.6230810546875,9.7025244140625,-8.2244873046875,-3.66973876953125,-2.471923828125
3.7280517578125,1.4025146484375,9.7169091796875,-3.73077392578125,-2.38037109375,-8.60595703125
3.9869775390625,1.534375,10.419365234375,-0.46539306640625,-2.98309326171875,1.8310546875
3.888681640625,1.6422607421875,10.126875,-5.828857421875,2.0904541015625,0.457763671875
